,Order ID,Order Date,CustomerName,State,City,Amount,Profit,Quantity,Category,Sub-Category
1044,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,744.0,119.0,6,Electronics,Printers
1045,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,1218.0,352.0,9,Furniture,Bookcases
1046,B-25953,14-01-2019,Krutika,Andhra Pradesh,Hyderabad,87.0,36.0,5,Clothing,Stole
1047,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,891.0,0.0,5,Clothing,Saree
1048,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,146.0,66.0,1,Electronics,Phones
1049,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,44.0,10.0,3,Clothing,Stole
1050,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,27.0,0.0,2,Clothing,Leggings
1051,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,48.0,11.0,2,Clothing,Shirt
1052,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,189.0,60.0,4,Furniture,Furnishings
1053,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,524.0,-25.0,2,Electronics,Electronic Games
1054,B-25954,14-01-2019,Trupti,Gujarat,Ahmedabad,148.0,9.0,1,Electronics,Electronic Games
1055,B-25955,16-01-2019,Soumya,Maharashtra,Pune,1716.0,309.0,7,Electronics,Accessories
1056,B-25955,16-01-2019,Soumya,Maharashtra,Pune,45.0,8.0,4,Clothing,Skirt
1057,B-25955,16-01-2019,Soumya,Maharashtra,Pune,39.0,2.0,2,Clothing,Saree
1058,B-25955,16-01-2019,Soumya,Maharashtra,Pune,110.0,20.0,5,Clothing,Stole
1059,B-25955,16-01-2019,Soumya,Maharashtra,Pune,54.0,14.0,3,Clothing,T-shirt
1060,B-25955,16-01-2019,Soumya,Maharashtra,Pune,954.0,95.0,3,Electronics,Printers
1061,B-25955,16-01-2019,Soumya,Maharashtra,Pune,2927.0,146.0,8,Furniture,Bookcases
1062,B-25955,16-01-2019,Soumya,Maharashtra,Pune,294.0,62.0,9,Clothing,T-shirt
1063,B-25955,16-01-2019,Soumya,Maharashtra,Pune,200.0,13.0,5,Electronics,Phones
1064,B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,89.0,-37.0,4,Clothing,Shirt
1065,B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,59.0,10.0,2,Clothing,Hankerchief
1066,B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,33.0,10.0,3,Clothing,Hankerchief
1067,B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,474.0,56.0,4,Electronics,Phones
1068,B-25956,17-01-2019,Shreya,Maharashtra,Mumbai,140.0,28.0,2,Electronics,Phones
1069,B-25957,18-01-2019,Mahima,Madhya Pradesh,Indore,147.0,73.0,3,Clothing,Stole
1070,B-25957,18-01-2019,Mahima,Madhya Pradesh,Indore,16.0,2.0,1,Clothing,Saree
1071,B-25957,18-01-2019,Mahima,Madhya Pradesh,Indore,1157.0,-13.0,9,Furniture,Bookcases
1072,B-25958,18-01-2019,Aparajita,West Bengal,Kolkata,105.0,25.0,2,Clothing,Hankerchief
1073,B-25958,18-01-2019,Aparajita,West Bengal,Kolkata,360.0,32.0,3,Clothing,Saree
1074,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,252.0,56.0,2,Electronics,Phones
1075,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,681.0,259.0,4,Furniture,Chairs
1076,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,32.0,2.0,2,Clothing,Kurti
1077,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,132.0,49.0,3,Clothing,Shirt
1078,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,637.0,212.0,8,Electronics,Phones
1079,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,429.0,17.0,3,Furniture,Chairs
1080,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,82.0,24.0,6,Clothing,Hankerchief
1081,B-25959,18-01-2019,Muskan,Madhya Pradesh,Indore,23.0,8.0,2,Clothing,Hankerchief
1082,B-25960,18-01-2019,Shreya,Andhra Pradesh,Hyderabad,171.0,-140.0,2,Furniture,Bookcases
1083,B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,34.0,-12.0,5,Clothing,Leggings
1084,B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,366.0,84.0,3,Furniture,Bookcases
1085,B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,26.0,3.0,3,Clothing,Skirt
1086,B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,446.0,53.0,3,Electronics,Printers
1087,B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,48.0,16.0,3,Clothing,Shirt
1088,B-25961,18-01-2019,Surbhi,Gujarat,Ahmedabad,34.0,10.0,3,Clothing,Skirt
1089,B-25962,19-01-2019,Tejeswini,Maharashtra,Pune,260.0,68.0,2,Electronics,Printers
1090,B-25962,19-01-2019,Tejeswini,Maharashtra,Pune,312.0,62.0,1,Electronics,Electronic Games
1091,B-25962,19-01-2019,Tejeswini,Maharashtra,Pune,544.0,-152.0,3,Furniture,Bookcases
1092,B-25963,19-01-2019,Pratiksha,Maharashtra,Mumbai,53.0,8.0,3,Furniture,Furnishings
1093,B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,199.0,0.0,4,Clothing,Stole
1094,B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,89.0,6.0,5,Clothing,Saree
1095,B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,1270.0,546.0,11,Electronics,Electronic Games
1096,B-25964,20-01-2019,Oshin,Madhya Pradesh,Indore,346.0,108.0,3,Furniture,Chairs
1097,B-25965,21-01-2019,Saloni,West Bengal,Kolkata,17.0,7.0,3,Clothing,Hankerchief
1098,B-25966,21-01-2019,Soumya,Rajasthan,Udaipur,510.0,234.0,6,Electronics,Electronic Games
1099,B-25967,21-01-2019,Komal,Uttar Pradesh,Allahabad,17.0,2.0,2,Clothing,Skirt
1100,B-25967,21-01-2019,Komal,Uttar Pradesh,Allahabad,119.0,-24.0,4,Furniture,Furnishings
1101,B-25967,21-01-2019,Komal,Uttar Pradesh,Allahabad,229.0,59.0,9,Clothing,Saree
1102,B-25968,21-01-2019,Paromita,Punjab,Amritsar,811.0,154.0,7,Electronics,Accessories
1103,B-25969,21-01-2019,Shreyshi,Gujarat,Surat,720.0,43.0,2,Electronics,Printers
1104,B-25969,21-01-2019,Shreyshi,Gujarat,Surat,2452.0,191.0,7,Furniture,Bookcases
1105,B-25969,21-01-2019,Shreyshi,Gujarat,Surat,171.0,17.0,6,Clothing,T-shirt
1106,B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,203.0,84.0,2,Electronics,Printers
1107,B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,742.0,198.0,2,Furniture,Bookcases
1108,B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,111.0,9.0,4,Clothing,Stole
1109,B-25970,22-01-2019,Rhea,Maharashtra,Mumbai,365.0,107.0,3,Electronics,Phones
1110,B-25971,22-01-2019,Mitali,Madhya Pradesh,Indore,244.0,83.0,2,Furniture,Bookcases
1111,B-25972,23-01-2019,Jesslyn,Rajasthan,Udaipur,115.0,47.0,2,Electronics,Accessories
1112,B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,571.0,108.0,12,Clothing,Stole
1113,B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,398.0,111.0,8,Clothing,Hankerchief
1114,B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,79.0,39.0,2,Clothing,Shirt
1115,B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,39.0,14.0,5,Clothing,Leggings
1116,B-25973,24-01-2019,Seema,Uttar Pradesh,Allahabad,4141.0,1698.0,13,Electronics,Printers
1117,B-25974,25-01-2019,Manisha,Rajasthan,Udaipur,662.0,240.0,2,Furniture,Bookcases
1118,B-25975,25-01-2019,Priyanka,Uttar Pradesh,Allahabad,29.0,2.0,3,Clothing,Skirt
1119,B-25976,25-01-2019,Piyam,Punjab,Amritsar,193.0,8.0,4,Clothing,T-shirt
1120,B-25977,27-01-2019,Aayushi,Gujarat,Surat,27.0,1.0,1,Clothing,Stole
1121,B-25977,27-01-2019,Aayushi,Gujarat,Surat,74.0,29.0,3,Clothing,Stole
1122,B-25977,27-01-2019,Aayushi,Gujarat,Surat,180.0,54.0,4,Clothing,T-shirt
1123,B-25978,27-01-2019,Parin,Maharashtra,Mumbai,1063.0,-175.0,4,Electronics,Electronic Games
1124,B-25978,27-01-2019,Parin,Maharashtra,Mumbai,341.0,160.0,7,Clothing,Stole
1125,B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,560.0,44.0,3,Clothing,Saree
1126,B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,57.0,27.0,2,Clothing,Shirt
1127,B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,284.0,45.0,2,Furniture,Bookcases
1128,B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,12.0,1.0,2,Clothing,Hankerchief
1129,B-25979,27-01-2019,Shivangi,Madhya Pradesh,Indore,82.0,27.0,3,Clothing,Kurti
1130,B-25980,27-01-2019,Shweta,Rajasthan,Udaipur,22.0,11.0,3,Clothing,Kurti
1131,B-25981,28-01-2019,Amruta,Delhi,Delhi,42.0,13.0,3,Clothing,Leggings
1132,B-25981,28-01-2019,Amruta,Delhi,Delhi,54.0,12.0,3,Clothing,Saree
1133,B-25981,28-01-2019,Amruta,Delhi,Delhi,62.0,8.0,2,Clothing,T-shirt
1134,B-25981,28-01-2019,Amruta,Delhi,Delhi,245.0,91.0,2,Furniture,Bookcases
1135,B-25981,28-01-2019,Amruta,Delhi,Delhi,867.0,251.0,5,Electronics,Phones
1136,B-25981,28-01-2019,Amruta,Delhi,Delhi,48.0,2.0,3,Clothing,Stole
1137,B-25982,29-01-2019,Hemangi,Delhi,Delhi,13.0,3.0,1,Clothing,Leggings
1138,B-25983,30-01-2019,Atul,Delhi,Delhi,230.0,5.0,2,Clothing,Saree
1139,B-25983,30-01-2019,Atul,Delhi,Delhi,32.0,-12.0,1,Furniture,Chairs
1140,B-25983,30-01-2019,Atul,Delhi,Delhi,161.0,-229.0,8,Furniture,Furnishings
1141,B-25983,30-01-2019,Atul,Delhi,Delhi,50.0,-4.0,6,Clothing,T-shirt
1142,B-25983,30-01-2019,Atul,Delhi,Delhi,561.0,118.0,5,Furniture,Bookcases
1143,B-25984,30-01-2019,Kajal,Delhi,Delhi,304.0,97.0,6,Clothing,Stole
1144,B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,197.0,20.0,4,Clothing,Kurti
1145,B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,108.0,26.0,4,Clothing,Shirt
1146,B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,32.0,8.0,5,Clothing,Hankerchief
1147,B-25985,31-01-2019,Ginny,Madhya Pradesh,Indore,44.0,11.0,4,Clothing,Stole
1148,B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,749.0,307.0,7,Furniture,Furnishings
1149,B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,71.0,4.0,5,Clothing,Leggings
1150,B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,487.0,-23.0,3,Electronics,Printers
1151,B-25986,31-01-2019,Shweta,Rajasthan,Udaipur,918.0,22.0,9,Electronics,Electronic Games
1152,B-25987,31-01-2019,Manjiri,Delhi,Delhi,299.0,0.0,6,Clothing,Stole
1153,B-25987,31-01-2019,Manjiri,Delhi,Delhi,88.0,11.0,7,Clothing,Hankerchief
1154,B-25988,31-01-2019,Nirja,Delhi,Delhi,79.0,24.0,9,Clothing,Skirt
1155,B-25989,01-02-2019,Anjali,Delhi,Delhi,44.0,14.0,3,Clothing,Hankerchief
1156,B-25989,01-02-2019,Anjali,Delhi,Delhi,10.0,5.0,1,Clothing,Stole
1157,B-25989,01-02-2019,Anjali,Delhi,Delhi,42.0,15.0,1,Electronics,Accessories
1158,B-25989,01-02-2019,Anjali,Delhi,Delhi,330.0,81.0,1,Furniture,Bookcases
1159,B-25989,01-02-2019,Anjali,Delhi,Delhi,338.0,41.0,7,Clothing,Hankerchief
1160,B-25990,02-02-2019,Mugdha,Delhi,Delhi,71.0,32.0,3,Clothing,Saree
1161,B-25991,03-02-2019,Mansi,Madhya Pradesh,Indore,188.0,13.0,7,Clothing,Shirt
1162,B-25991,03-02-2019,Mansi,Madhya Pradesh,Indore,90.0,30.0,2,Furniture,Chairs
1163,B-25991,03-02-2019,Mansi,Madhya Pradesh,Indore,13.0,5.0,2,Clothing,Hankerchief
1164,B-25992,03-02-2019,Gaurav,Rajasthan,Udaipur,141.0,41.0,3,Clothing,Shirt
1165,B-25993,03-02-2019,Harshal,Delhi,Delhi,44.0,8.0,2,Clothing,Stole
1166,B-25993,03-02-2019,Harshal,Delhi,Delhi,610.0,208.0,3,Electronics,Printers
1167,B-25993,03-02-2019,Harshal,Delhi,Delhi,4363.0,305.0,5,Furniture,Tables
1168,B-25993,03-02-2019,Harshal,Delhi,Delhi,414.0,199.0,3,Electronics,Phones
1169,B-25993,03-02-2019,Harshal,Delhi,Delhi,221.0,26.0,7,Furniture,Furnishings
1170,B-25993,03-02-2019,Harshal,Delhi,Delhi,201.0,32.0,4,Furniture,Furnishings
1171,B-25993,03-02-2019,Harshal,Delhi,Delhi,173.0,86.0,1,Electronics,Printers
1172,B-25994,03-02-2019,Omkar,Delhi,Delhi,196.0,-7.0,5,Electronics,Phones
1173,B-25995,04-02-2019,Yohann,Delhi,Delhi,1314.0,342.0,3,Furniture,Bookcases
1174,B-25996,04-02-2019,Prashant,Delhi,Delhi,62.0,6.0,6,Clothing,Skirt
1175,B-25996,04-02-2019,Prashant,Delhi,Delhi,31.0,2.0,2,Clothing,Hankerchief
1176,B-25996,04-02-2019,Prashant,Delhi,Delhi,217.0,72.0,2,Furniture,Furnishings
1177,B-25996,04-02-2019,Prashant,Delhi,Delhi,286.0,140.0,6,Clothing,Shirt
1178,B-25996,04-02-2019,Prashant,Delhi,Delhi,333.0,50.0,2,Electronics,Phones
1179,B-25996,04-02-2019,Prashant,Delhi,Delhi,47.0,1.0,2,Clothing,Stole
1180,B-25996,04-02-2019,Prashant,Delhi,Delhi,18.0,4.0,1,Clothing,Saree
1181,B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,16.0,6.0,3,Clothing,Hankerchief
1182,B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,231.0,99.0,2,Electronics,Electronic Games
1183,B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,2292.0,127.0,7,Furniture,Bookcases
1184,B-25997,04-02-2019,Yogesh,Madhya Pradesh,Indore,48.0,15.0,1,Clothing,Hankerchief
1185,B-25998,04-02-2019,Anmol,Rajasthan,Udaipur,50.0,-28.0,5,Furniture,Furnishings
1186,B-25999,05-02-2019,Diwakar,Delhi,Delhi,26.0,-17.0,1,Clothing,Stole
1187,B-25999,05-02-2019,Diwakar,Delhi,Delhi,93.0,-65.0,4,Clothing,Stole
1188,B-25999,05-02-2019,Diwakar,Delhi,Delhi,152.0,-3.0,5,Clothing,Saree
1189,B-25999,05-02-2019,Diwakar,Delhi,Delhi,51.0,-49.0,2,Electronics,Electronic Games
1190,B-25999,05-02-2019,Diwakar,Delhi,Delhi,352.0,74.0,8,Clothing,Stole
1191,B-25999,05-02-2019,Diwakar,Delhi,Delhi,129.0,11.0,2,Electronics,Phones
1192,B-25999,05-02-2019,Diwakar,Delhi,Delhi,223.0,62.0,7,Clothing,Shirt
1193,B-25999,05-02-2019,Diwakar,Delhi,Delhi,770.0,323.0,3,Electronics,Accessories
1194,B-25999,05-02-2019,Diwakar,Delhi,Delhi,222.0,74.0,5,Clothing,Hankerchief
1195,B-25999,05-02-2019,Diwakar,Delhi,Delhi,215.0,-30.0,2,Clothing,Saree
1196,B-25999,05-02-2019,Diwakar,Delhi,Delhi,109.0,40.0,1,Furniture,Furnishings
1197,B-26000,06-02-2019,Shubham,Delhi,Delhi,43.0,9.0,4,Clothing,Skirt
1198,B-26000,06-02-2019,Shubham,Delhi,Delhi,676.0,151.0,3,Electronics,Printers
1199,B-26000,06-02-2019,Shubham,Delhi,Delhi,597.0,93.0,4,Furniture,Chairs
1200,B-26001,07-02-2019,Patil,Delhi,Delhi,13.0,0.0,2,Clothing,Hankerchief
1201,B-26001,07-02-2019,Patil,Delhi,Delhi,149.0,17.0,4,Furniture,Furnishings
1202,B-26001,07-02-2019,Patil,Delhi,Delhi,8.0,2.0,2,Clothing,Skirt
1203,B-26001,07-02-2019,Patil,Delhi,Delhi,50.0,9.0,6,Clothing,Skirt
1204,B-26002,08-02-2019,Harsh,Delhi,Delhi,80.0,22.0,3,Clothing,Stole
1205,B-26002,08-02-2019,Harsh,Delhi,Delhi,276.0,52.0,5,Clothing,Saree
1206,B-26002,08-02-2019,Harsh,Delhi,Delhi,71.0,19.0,3,Clothing,T-shirt
1207,B-26002,08-02-2019,Harsh,Delhi,Delhi,141.0,7.0,7,Clothing,Saree
1208,B-26002,08-02-2019,Harsh,Delhi,Delhi,113.0,28.0,2,Clothing,Saree
1209,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,315.0,-8.0,3,Furniture,Chairs
1210,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,128.0,47.0,4,Clothing,Hankerchief
1211,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,652.0,13.0,6,Furniture,Furnishings
1212,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,114.0,41.0,6,Furniture,Furnishings
1213,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,79.0,16.0,3,Clothing,T-shirt
1214,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,498.0,-116.0,4,Clothing,Saree
1215,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,1745.0,122.0,2,Furniture,Tables
1216,B-26003,08-02-2019,Hitesh,Madhya Pradesh,Bhopal,17.0,2.0,2,Clothing,Skirt
1217,B-26004,08-02-2019,Nandita,Rajasthan,Jaipur,147.0,44.0,3,Clothing,Saree
1218,B-26004,08-02-2019,Nandita,Rajasthan,Jaipur,162.0,73.0,2,Electronics,Electronic Games
1219,B-26005,08-02-2019,Parnavi,West Bengal,Kolkata,87.0,10.0,3,Clothing,Stole
1220,B-26006,09-02-2019,Arpita,Karnataka,Bangalore,1301.0,573.0,5,Electronics,Accessories
1221,B-26007,09-02-2019,Shubham,Jammu and Kashmir,Kashmir,311.0,72.0,2,Furniture,Bookcases
1222,B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,22.0,4.0,1,Clothing,Stole
1223,B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,206.0,51.0,4,Clothing,Hankerchief
1224,B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,57.0,24.0,5,Clothing,Leggings
1225,B-26008,09-02-2019,Kalyani,Tamil Nadu,Chennai,10.0,-1.0,1,Clothing,Saree
1226,B-26009,10-02-2019,Komal,Uttar Pradesh,Lucknow,285.0,128.0,2,Electronics,Printers
1227,B-26009,10-02-2019,Komal,Uttar Pradesh,Lucknow,195.0,12.0,9,Clothing,Shirt
1228,B-26010,11-02-2019,Kartikay,Bihar,Patna,527.0,26.0,3,Electronics,Electronic Games
1229,B-26010,11-02-2019,Kartikay,Bihar,Patna,29.0,3.0,2,Clothing,Stole
1230,B-26010,11-02-2019,Kartikay,Bihar,Patna,85.0,13.0,2,Clothing,Shirt
1231,B-26010,11-02-2019,Kartikay,Bihar,Patna,18.0,2.0,3,Clothing,Hankerchief
1232,B-26010,11-02-2019,Kartikay,Bihar,Patna,176.0,-13.0,5,Furniture,Furnishings
1233,B-26010,11-02-2019,Kartikay,Bihar,Patna,55.0,3.0,3,Clothing,T-shirt
1234,B-26011,12-02-2019,Bharat,Gujarat,Ahmedabad,93.0,44.0,2,Clothing,Stole
1235,B-26012,13-02-2019,Pearl,Maharashtra,Pune,21.0,8.0,2,Clothing,Saree
1236,B-26013,13-02-2019,Jahan,Madhya Pradesh,Bhopal,29.0,10.0,3,Clothing,Skirt
1237,B-26014,13-02-2019,Divsha,Rajasthan,Jaipur,406.0,97.0,7,Furniture,Chairs
1238,B-26014,13-02-2019,Divsha,Rajasthan,Jaipur,278.0,39.0,5,Furniture,Chairs
1239,B-26015,14-02-2019,Kasheen,West Bengal,Kolkata,128.0,55.0,1,Clothing,Saree
1240,B-26016,14-02-2019,Hazel,Karnataka,Bangalore,74.0,9.0,3,Clothing,Shirt
1241,B-26016,14-02-2019,Hazel,Karnataka,Bangalore,202.0,4.0,4,Clothing,Hankerchief
1242,B-26016,14-02-2019,Hazel,Karnataka,Bangalore,429.0,61.0,3,Electronics,Electronic Games
1243,B-26016,14-02-2019,Hazel,Karnataka,Bangalore,134.0,-13.0,3,Electronics,Electronic Games
1244,B-26017,14-02-2019,Sonakshi,Jammu and Kashmir,Kashmir,78.0,7.0,1,Furniture,Chairs
1245,B-26018,14-02-2019,Aarushi,Tamil Nadu,Chennai,326.0,107.0,3,Furniture,Furnishings
1246,B-26018,14-02-2019,Aarushi,Tamil Nadu,Chennai,61.0,8.0,4,Clothing,Hankerchief
1247,B-26019,15-02-2019,Jitesh,Uttar Pradesh,Lucknow,585.0,175.0,13,Clothing,T-shirt
1248,B-26020,16-02-2019,Yogesh,Bihar,Patna,319.0,102.0,6,Electronics,Accessories
1249,B-26021,17-02-2019,Anita,Kerala ,Thiruvananthapuram,122.0,59.0,7,Furniture,Furnishings
1250,B-26021,17-02-2019,Anita,Kerala ,Thiruvananthapuram,49.0,21.0,1,Clothing,Stole
1251,B-26021,17-02-2019,Anita,Kerala ,Thiruvananthapuram,21.0,-12.0,3,Clothing,Hankerchief
1252,B-26022,18-02-2019,Shrichand,Punjab,Chandigarh,1824.0,-1303.0,8,Electronics,Phones
1253,B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,1117.0,447.0,10,Furniture,Bookcases
1254,B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,29.0,0.0,3,Furniture,Furnishings
1255,B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,66.0,22.0,3,Clothing,Stole
1256,B-26023,19-02-2019,Mukesh,Haryana,Chandigarh,59.0,21.0,2,Clothing,Stole
1257,B-26024,19-02-2019,Vandana,Himachal Pradesh,Simla,168.0,18.0,6,Clothing,Stole
1258,B-26025,19-02-2019,Bhavna,Sikkim,Gangtok,155.0,5.0,3,Clothing,Stole
1259,B-26025,19-02-2019,Bhavna,Sikkim,Gangtok,32.0,1.0,2,Clothing,Stole
1260,B-26025,19-02-2019,Bhavna,Sikkim,Gangtok,41.0,19.0,5,Clothing,Hankerchief
1261,B-26026,19-02-2019,Kanak,Goa,Goa,255.0,76.0,9,Clothing,Hankerchief
1262,B-26026,19-02-2019,Kanak,Goa,Goa,25.0,2.0,3,Clothing,Kurti
1263,B-26027,20-02-2019,Sagar,Nagaland,Kohima,54.0,8.0,4,Clothing,T-shirt
1264,B-26028,20-02-2019,Manju,Andhra Pradesh,Hyderabad,77.0,36.0,2,Clothing,Shirt
1265,B-26028,20-02-2019,Manju,Andhra Pradesh,Hyderabad,115.0,0.0,1,Electronics,Accessories
1266,B-26028,20-02-2019,Manju,Andhra Pradesh,Hyderabad,1272.0,547.0,2,Electronics,Phones
1267,B-26029,20-02-2019,Ramesh,Gujarat,Ahmedabad,21.0,10.0,1,Clothing,T-shirt
1268,B-26030,21-02-2019,Sarita,Maharashtra,Pune,92.0,5.0,6,Clothing,Hankerchief
1269,B-26030,21-02-2019,Sarita,Maharashtra,Pune,11.0,5.0,1,Clothing,Skirt
1270,B-26030,21-02-2019,Sarita,Maharashtra,Pune,221.0,35.0,4,Electronics,Accessories
1271,B-26030,21-02-2019,Sarita,Maharashtra,Pune,50.0,25.0,5,Clothing,Stole
1272,B-26030,21-02-2019,Sarita,Maharashtra,Pune,89.0,36.0,3,Clothing,Shirt
1273,B-26030,21-02-2019,Sarita,Maharashtra,Pune,291.0,93.0,2,Electronics,Printers
1274,B-26031,22-02-2019,Deepak,Madhya Pradesh,Bhopal,67.0,9.0,4,Clothing,Leggings
1275,B-26032,22-02-2019,Monisha,Rajasthan,Jaipur,47.0,15.0,5,Clothing,Saree
1276,B-26033,22-02-2019,Atharv,West Bengal,Kolkata,774.0,170.0,3,Electronics,Accessories
1277,B-26033,22-02-2019,Atharv,West Bengal,Kolkata,143.0,32.0,1,Furniture,Bookcases
1278,B-26033,22-02-2019,Atharv,West Bengal,Kolkata,111.0,35.0,5,Clothing,Shirt
1279,B-26034,23-02-2019,Vini,Karnataka,Bangalore,425.0,183.0,5,Electronics,Accessories
1280,B-26035,23-02-2019,Pinky,Jammu and Kashmir,Kashmir,291.0,119.0,11,Clothing,Saree
1281,B-26035,23-02-2019,Pinky,Jammu and Kashmir,Kashmir,520.0,151.0,3,Electronics,Phones
1282,B-26035,23-02-2019,Pinky,Jammu and Kashmir,Kashmir,369.0,15.0,3,Electronics,Electronic Games
1283,B-26036,23-02-2019,Bhishm,Maharashtra,Mumbai,341.0,44.0,7,Furniture,Furnishings
1284,B-26037,23-02-2019,Hitika,Madhya Pradesh,Indore,171.0,68.0,7,Clothing,Stole
1285,B-26038,24-02-2019,Pooja,Bihar,Patna,41.0,19.0,2,Clothing,T-shirt
1286,B-26038,24-02-2019,Pooja,Bihar,Patna,130.0,61.0,3,Clothing,Shirt
1287,B-26038,24-02-2019,Pooja,Bihar,Patna,52.0,14.0,2,Clothing,Stole
1288,B-26038,24-02-2019,Pooja,Bihar,Patna,30.0,6.0,1,Clothing,T-shirt
1289,B-26039,25-02-2019,Hemant,Kerala ,Thiruvananthapuram,83.0,34.0,5,Clothing,Shirt
1290,B-26040,26-02-2019,Sahil,Punjab,Chandigarh,38.0,9.0,2,Clothing,Stole
1291,B-26040,26-02-2019,Sahil,Punjab,Chandigarh,113.0,24.0,4,Clothing,Hankerchief
1292,B-26040,26-02-2019,Sahil,Punjab,Chandigarh,833.0,93.0,3,Clothing,Trousers
1293,B-26041,27-02-2019,Ritu,Haryana,Chandigarh,176.0,-28.0,5,Furniture,Furnishings
1294,B-26042,28-02-2019,Manish,Himachal Pradesh,Simla,36.0,15.0,3,Clothing,Stole
1295,B-26043,01-03-2019,Amit,Sikkim,Gangtok,185.0,48.0,4,Clothing,Stole
1296,B-26043,01-03-2019,Amit,Sikkim,Gangtok,62.0,28.0,5,Clothing,Hankerchief
1297,B-26043,01-03-2019,Amit,Sikkim,Gangtok,79.0,5.0,6,Clothing,Hankerchief
1298,B-26043,01-03-2019,Amit,Sikkim,Gangtok,30.0,12.0,3,Clothing,Skirt
1299,B-26043,01-03-2019,Amit,Sikkim,Gangtok,122.0,50.0,7,Clothing,Stole
1300,B-26044,02-03-2019,Sanjay,Goa,Goa,28.0,10.0,3,Clothing,Skirt
1301,B-26045,03-03-2019,Nidhi,Nagaland,Kohima,302.0,75.0,6,Furniture,Furnishings
1302,B-26045,03-03-2019,Nidhi,Nagaland,Kohima,376.0,0.0,7,Clothing,Stole
1303,B-26045,03-03-2019,Nidhi,Nagaland,Kohima,179.0,77.0,1,Clothing,Saree
1304,B-26045,03-03-2019,Nidhi,Nagaland,Kohima,27.0,5.0,1,Clothing,Stole
1305,B-26046,04-03-2019,Nishi,Maharashtra,Mumbai,32.0,3.0,8,Clothing,Hankerchief
1306,B-26047,04-03-2019,Ashmi,Madhya Pradesh,Indore,55.0,12.0,5,Clothing,Skirt
